Place ID,Place Name,Author,Author Rating,Date,Review Text
ChIJhaLwkhu5yhQRdUVPODgtm0w,Old İstanbul Ottoman Cuisine,A. H.,5,3 hafta önce,"Yemekler harika ve hızlı servis ediliyor. Personel çok güler yüzlü ve sıcak kanlı. Ücretsiz servis imkânı var. Mekân ise oldukça güzel ve huzur verici."""
ChIJhaLwkhu5yhQRdUVPODgtm0w,Old İstanbul Ottoman Cuisine,O. K.,5,2 ay önce,Güzel bi deneyimdi yemekleri hizmetleri harikaydı herkese tavsiye ediyorum gerçekten mükemmeldi 👌
ChIJpeXo6HG5yhQRbDRNOdPwA2A,Deraliye Rooftop Restaurant | Sultanahmet Terrace,K. K.,5,2 ay önce,"Ortam keyifli çalışanlar çok ilgili, iç tasarımı ve dekoru güzel.

Mezeler güzeldi hepsi hafif ve keyifliydi ama biraz tuzları azdı.
Ana yemekler çok güzel meyveli yemekleri tavsiye ederim kesinlikle.

Tek problem dışarıda oturunca sokaktaki araba trafiği oda belediyenin çözebilceği bir problem maalesef."
ChIJpeXo6HG5yhQRbDRNOdPwA2A,Deraliye Rooftop Restaurant | Sultanahmet Terrace,G. K.,5,6 ay önce,"Yemekleri çok lezzetli, servisi hızlı,  ilgili kibar personeli ile çok beğendiğim yerler arasında artık burası. Bir tek tuvaletleri oldukça kirliydi umarım en kısa zamanda düzeltirler turistik şahane bir restorana yakışmıyor."
ChIJpeXo6HG5yhQRbDRNOdPwA2A,Deraliye Rooftop Restaurant | Sultanahmet Terrace,B. A. K.,4,10 ay önce,"Izgara somon, ızgara köfte ikisi de lezzetliydi. Ortaya peynirli trüflü patates istedik. Onu çok beğenemedim. Fiyatlar bir tık yüksek ama manzara, ortam şahane. Püfür püfür esinti eşliğinde Sultanahmet Caminin heybetli görüntüsü ve boğaz havası eşliğinde güzel bir akşam yemeğiydi. Çalışanlar da gayet kibar ve ilgililer. Teşekkürler 🌸"
ChIJpeXo6HG5yhQRbDRNOdPwA2A,Deraliye Rooftop Restaurant | Sultanahmet Terrace,A. O.,5,5 ay önce,Öncelikle restoranın manzarası çok güzeldi çalışan personeller bizi çok güzel ağırladı. Hepsi güler yüzlüydü. Çok memnun kadık emeği geçen herkese çok teşekkür ederiz.
ChIJpeXo6HG5yhQRbDRNOdPwA2A,Deraliye Rooftop Restaurant | Sultanahmet Terrace,M. B.,5,bir yıl önce,"Manzara atmosfer harika. Burası Ayasofya, Sultanahmet ve boğazı gören harika nir konumda. Daha çok turistler tercih ediyor gibi.Chef Necati Yılmaz, on yılı aşkın bir süredir eski saray tariflerini titizlikle araştırıp derleyerek 425 mutfak şaheserinden oluşan eşsiz bir koleksiyon oluşturmuş. Her tabakta, tarih ve lezzet adeta harmanlanmıştı.

Deraliye'nin Ramazan menüsü, mevsim meyvelerinden hazırlanan günlük hoşaf ile başladı.Ardından, Osmanlı mutfağından esintiler taşıyan vişneli tarhana çorbası..

Soğuk serpme mezelerden nohut ezmesi, mutabal, muammara ve acılı ezme, her biri ayrı bir hikaye anlatıyordu. Ara sıcak olarak, altı peynirli ballı gemici böreği hem tatlı hem tuzlu dengesini mükemmel bir şekilde yakalarken, ardından gelen nurbaç kuzu tandır ve kayısılı badem beğendi, unutulmaz bir deneyim sundu.Yemeğin sonunda ise tatlı olarak katmer sunuldu. Bu nefis kapanış, Ramazan'ın özel anlamını tatlı bir şekilde taçlandırdı."
ChIJ0cs08Za5yhQRyknP0b_nv8g,Loti Roof Lounge,Z. K.,5,4 ay önce,Yemekler çok güzeldi garson Felix çok sempatik bir daha geliriz hele nuranın sushıleri çok güzel👌👍
ChIJ0cs08Za5yhQRyknP0b_nv8g,Loti Roof Lounge,H. A.,5,4 ay önce,Cok guzel bir cati kati restorant harika bir manzaraya sahip ve cok lezetli kebap suhileri var en kisa zamanda buraya geri donecegim servis icin* sergio* ya tesekurler
ChIJ0cs08Za5yhQRyknP0b_nv8g,Loti Roof Lounge,P. P.,5,2 hafta önce,"Felixi ziyaret etmeyi unutmayın Harika bir deneyimdi. Yemeklerin lezzeti, sunumu ve kullanılan malzemelerin kalitesi gerçekten çok iyiydi. Personel son derece güler yüzlü ve ilgiliydi. Mekânın atmosferi de oldukça sıcak ve keyifliydi. Güzel bir akşam geçirmek isteyen herkese gönül rahatlığıyla tavsiye ederim. En kısa zamanda tekrar gelmeyi düşünüyorum."
ChIJ0cs08Za5yhQRyknP0b_nv8g,Loti Roof Lounge,E. K.,5,10 ay önce,"Servis aldığımız İlhan Bey’in önerdiği yemekler ve kokteyller mükemmeldi. Profesyonelliği, güler yüzü ve misafirperverliğiyle akşamımızı çok daha keyifli hale getirdi. Kesinlikle tavsiye ederim."
ChIJ0cs08Za5yhQRyknP0b_nv8g,Loti Roof Lounge,E. A.,5,3 ay önce,"Atmosferi ve hizmet kalitesi yıllardır değişmeyen nadir adreslerden.
Bambaşkadır havası..."
ChIJYe0Bk065yhQRyC-YvXDIZRU,Food Palace 1981 Anatolian Restaurant,M. D.,5,9 ay önce,"⭐️⭐️⭐️⭐️⭐️
“Kebap gerçekten harikaydı! Etin lezzeti, pişirme kıvamı ve sunumu mükemmeldi. Her lokmada ayrı bir tat aldım. Kesinlikle tekrar denemek isteyeceğim bir lezzet. Tavsiye ederim!”"
ChIJYe0Bk065yhQRyC-YvXDIZRU,Food Palace 1981 Anatolian Restaurant,S. C.,5,6 ay önce,Cok beyendim yemekleri kozel Dadli personallarl bize gozel xidmet etdiler  ozellikle kozlemedende yedim cok Dadli idi tewekkur edirem hepsine :)
ChIJYe0Bk065yhQRyC-YvXDIZRU,Food Palace 1981 Anatolian Restaurant,M. A.,5,5 ay önce,"Her şey çok güzel ve lezzetliydi, harika hizmeti için Omar'a teşekkür ederim.

Suudi Arabistan🇸🇦🇹🇷"
ChIJYe0Bk065yhQRyC-YvXDIZRU,Food Palace 1981 Anatolian Restaurant,B. Z.,5,9 ay önce,"Yediğim yemekleri , lezzeti, sunumu  ile gerçekten çok memnun ayrılıyorum. Çalışanların güzel yüzü çok tercih edilir bir yer olmasına sebep oldu . Özellikle bir kadın olarak lavabo temizliği de mekana temizliği ile yarışır ve güzeldi. Hayırlı bol bereketli kazançlar dilerim."
ChIJYe0Bk065yhQRyC-YvXDIZRU,Food Palace 1981 Anatolian Restaurant,A.,5,10 ay önce,"Yemekler, çalışanlar, atmosfer ve tabii ki müzikler çok iyiydi. Yorumlara bakarak bulduk ve çok beğendik. Karışık kebap iki kişi olarak çok geleceği için yarım hazırlanmasını istedik o bile fazla geldi neredeyse. Hem lezzet hem posiyonlar çok iyi. Yanında mezeleri, yemek sonrası çayı ve baklavası da ikram geldi. Sultanahmet’e gelen yorulup acıkınca fazla aramasın direk buraya gelsin."
ChIJa3PqpaG5yhQRyl_SJFblMZ8,Eva Bosphorus Restaurant,C.,3,4 ay önce,"İstanbul’un griye yaslandığı bir ikindi vaktiydi.
Şehir, her zamanki gibi yorgun; gökyüzü ise konuşmak istemeyen bir tanık gibiydi. Böyle bir anda, şehrin üstüne doğru açılan bir terasta yemek yeme deneyimimiz oldu. Manzara, İstanbul’un bütün ağırlığını sessizce taşıyordu.
Pizza tercih ettim. İçeriğini dilediğiniz gibi şekillendirebilmek güzel bir özgürlük hissi veriyor. İncecik hamuru, çıtır dokusu ve dengeli lezzetiyle gerçekten başarılıydı. Yalnızca pizza için bile yeniden gelme isteği uyandıran nadir tatlardan.
Mekâna oturduktan sonra, çalışan beyefendi manzara eşliğinde bizim fotoğrafımızı çekmeyi teklif etti. Bu küçük ama zarif düşünce, anın kalıcı bir hatıraya dönüşmesini sağladı. O an, mekânla aramızda kısa bir uyum oluştu.
Terasın sessizliğini bir martı bozdu. Yanıma kadar gelip durdu; İstanbul’un kendine has misafirperverliğiydi bu. Kısa ama iç ısıtan, kente yakışan bir andı.
Ne var ki bu şiirsel atmosfer, bazı detaylarda kırıldı. Su içmek için uzandığım bardakta fark ettiğim ağır koku, hevesimi yarıda bıraktı. Ardından bitki çayı siparişi verdim; gelen bardağın temiz olmaması ve bitki çayının sallama çay olarak, üstelik french press içinde sunulması, şaşkınlık yarattı. Sunumla beklenti arasındaki bu uyumsuzluk, deneyimin ritmini bozdu.
Eşim kahve siparişi verdi. Sonrasında kahve ve bitki çayının ikram edildiği söylendi; bu nazik davranış için teşekkür ederiz. Ancak böylesi güçlü bir manzara ve ambiyans sunan bir mekânda, servis detaylarının da aynı özenle ele alınmasını beklemek kaçınılmaz.
Burası, doğru dokunuşlarla çok daha etkileyici bir hikâye anlatabilecek bir yer. Manzara hazır, sahne hazır…
Geriye sadece detayların, bu hikâyeye yakışır bir özenle tamamlanması kalıyor."
ChIJa3PqpaG5yhQRyl_SJFblMZ8,Eva Bosphorus Restaurant,D. A.,4,bir yıl önce,"Demiray otelin en üst katında bulunan restoran. Bu kadar yüksek yıldız ve puana ulaşmalarının sırrı ise misafirlerden özellikle yorum ve puanlama istemeleri. İnsanlara nazik davrandıkları için sanırım herkes yüksek puanlar vermekte düşünmüyor.

İki tane somon ve bir meze tabağı söyledik. Mezeler çok tazeydi ve lezzetliydi. Somon güzel pişmişti. Yanındaki patatesler çok beklemişti ve yeterince sıcak değildi, hem patates hem somonun altındaki maş fasülyeli ve siyah pirinçli risotto çok yavandı ve lezzetsizdi maalesef. Ana yemek mezeler kadar başarılı olsaydı çok mutlu ederdi.
Porsiyonlar çok büyük değil, menü ise geniş değil, balık, bir kaç et ve tavuklu seçenekler var. Makarna ve pizza var. Şarap çeşitleri mevcut.
Böylesine muhteşem manzarada daha lezzetli yemekler yesek daha mutlu olabilirdik. Gündüz de gece de bu panoramik manzarayı izlemek eminim herkese keyif verecektir.

Çalışan beyefendiler gerçekten çok ilgili ve güler yüzlü. Samimiyetlerini hissettik. İşlerini en iyi şekilde yapmak için çalışıyorlar.
Biz bir daha gitmeyiz lezzet olarak bizi bağlayacak bir şey göremedik, zaten çoğunlukla otelin misafirlerini ağırlıyorlar.

Otopark bulmak veya bırakmak zor o yüzden yakınlarda bulunan bir isparka bırakıp yürümek daha mantıklı."
ChIJa3PqpaG5yhQRyl_SJFblMZ8,Eva Bosphorus Restaurant,E. I. K.,5,4 ay önce,"Her şey beklemediğimiz kadar iyiydi… İkramlar, ilgi, atmosfer. Özellikle Efe ve Cihan beye harika bir 14 şubat geçirmemizi sağladıkları için özel teşekkürlerimizi iletiyoruz"
ChIJa3PqpaG5yhQRyl_SJFblMZ8,Eva Bosphorus Restaurant,F. S. Ş.,5,3 ay önce,"Mekanın Çok güzel bir manzarası ve atmosferi var, Efe bey ve Cansu hanım bizimle harika ilgilendiler.  Teşekkürler."
ChIJa3PqpaG5yhQRyl_SJFblMZ8,Eva Bosphorus Restaurant,I. Ç.,5,3 ay önce,"Yemekler, ilgi alaka, ortam ve indirimler oldukça memnun edici. Cihan Bey’in ilgi ve alakasına özellikle teşekkür ederiz.🙏🏻"
ChIJhX0rzM-5yhQRY0dHbpzBl4I,Ararat Terrace Restaurant & Rooftop,A. K.,5,3 ay önce,"Gerçekten harika bir deneyimdi. Mekanın ambiyansı çok sıcak ve davetkâr, daha içeri girer girmez kendinizi rahat hissediyorsunuz. Çalışanlar son derece güler yüzlü ve ilgiliydi, her konuda yardımcı oldular. Yemeklere gelecek olursak… Hepsi taptaze ve inanılmaz lezzetliydi, özellikle sunumları çok özenliydi. Fiyat-performans açısından da oldukça tatmin edici buldum. Kesinlikle tekrar gelmek isteyeceğim bir yer, herkese gönül rahatlığıyla tavsiye ederim."
ChIJhX0rzM-5yhQRY0dHbpzBl4I,Ararat Terrace Restaurant & Rooftop,N. Y.,5,2 ay önce,"Her şey o kadar güzeldi ki ☺️❤️. Yemekler atmosfer 10/10 💞 Çınar beye tavsiyeleri için çok teşekkür ederiz. Kesinlikle herkese tavsiye ediyorum. Mezeler çok lezzetli, somon inanılmaz 😍😍😍"
ChIJhX0rzM-5yhQRY0dHbpzBl4I,Ararat Terrace Restaurant & Rooftop,M. A.,5,2 hafta önce,Harika bir deneyim kesinlikle tavsiye ederim İstanbul’da gitmeniz gereken. Sayili mekanlardan biri superrr
ChIJhX0rzM-5yhQRY0dHbpzBl4I,Ararat Terrace Restaurant & Rooftop,B. T.,5,bir ay önce,İstanbul’un en güzel manzarası bu terasta 🙏🏽👍🏼 yemekler çok lezzetlı Servıs hızlı ve güler yüzlü personeler
ChIJhX0rzM-5yhQRY0dHbpzBl4I,Ararat Terrace Restaurant & Rooftop,E. K.,3,bir ay önce,Sultan Ahmet Camii taraflarında vakit geçireceğimiz için kahvaltıyı burada yapalım dedik. Ne yazık ki ürünler vasatın da altı. Google yorumlara bakarak gitmiştik ama gerçekten Daha kötü bir kahvaltı yapmamıştım. Çalışan arkadaşlar ilgili ancak Servis çok geç geliyor. Üstelik fiyatlar da lezzetin çok çok üstünde. Küçük bir suya 170 tl vermek gibi! O fiyatlara isim yapmış mekanlarda daha güzel ve doyurucu kahvaltı yapabilirsiniz. Bizim için hayal kırıklığı oldu..
ChIJ6SH9Er65yhQRbSczYXeEqd4,Pleasure Terrace Roof Restaurant in Istanbul,M. K.,4,10 ay önce,"İstanbul’daki Pleasure Terrace Roof Restaurant’ı ziyaret ettim. Mekân şık ve konforlu, yemekler ve içecekler mükemmel, personel nazik ve özenli. Tek eksik taraf manzara; terasa daha çok çatılar görünüyor, bu yüzden puanım 4/5. Geri kalan her şey harika"
ChIJ6SH9Er65yhQRbSczYXeEqd4,Pleasure Terrace Roof Restaurant in Istanbul,A. G.,5,9 ay önce,"Eşimle birlikte (ben Özbekistanlıyım, eşim İranlı) üç gün içinde ilk defa gerçekten harika bir restorana geldik. Atmosfer bizi hemen büyüledi: tarihi mimari, etrafta camiler, güzel bir park ve Boğaz manzarası gerçekten muhteşemdi.

Yemekler beklentilerimizin çok üzerindeydi — şiş kebap ve barbekü denedik, hepsi mükemmel hazırlanmıştı. Özellikle şarap ve içki seçenekleri bizi çok memnun etti: Jack Daniel’s ayrı, Coca-Cola ayrı getiriliyor ve karışımı kendin ayarlıyorsun — diğer restoranlarda olduğu gibi kandırılmıyorsun.

Burada her şey dürüst, lezzetli ve çok güzeldi. Bu akşamdan dolayı son derece mutlu ve minnettar kaldık. 💫"
ChIJ6SH9Er65yhQRbSczYXeEqd4,Pleasure Terrace Roof Restaurant in Istanbul,K. G.,5,bir ay önce,Çok memnun kaldık ilgileri çok iyiydi kendinizi evinizde hissediyorsunuz. Deniz manzarası karşıda gülhane parkı leylekler yiyecekler zaten harikaydı herşey çok lezzetli ve tazeydi.
ChIJ6SH9Er65yhQRbSczYXeEqd4,Pleasure Terrace Roof Restaurant in Istanbul,N. Y.,5,2 ay önce,Muhteşem lezzetler harika manzara uygun fiyat  hijyen mukemmel ortam Ataman beyin ilgi akakası herşey için tesekkurler .tavsiye edilir aile ortamı
ChIJ6SH9Er65yhQRbSczYXeEqd4,Pleasure Terrace Roof Restaurant in Istanbul,E. A.,5,5 ay önce,Çok güzel bir  mekan hizmetiyle ilgi alakasıyla şahane terasdaki manzarasıyla muhteşem Gülhane de gidip görülmesi gereken bir yer herkese tavsiye ederim
ChIJV0uREHy5yhQRz3ihjbbMDZ4,Chef Ramo Restaurant,N. A.,5,2 ay önce,Çok güzel yer tavsiye ederim hizmette kusur yok gerçektende çok güzel mekan   harika yemekleri var gitmenizi çok isterim
ChIJV0uREHy5yhQRz3ihjbbMDZ4,Chef Ramo Restaurant,S.,5,3 ay önce,"ic isitan bir ortamı var. ayrica çalışanlari da cok ilgili ve samimi, maçı da izlettiklerini için teşekkür ederiz"
ChIJV0uREHy5yhQRz3ihjbbMDZ4,Chef Ramo Restaurant,G. O.,5,3 yıl önce,"Çok net söylüyorum İstanbul'da bu kadar lezzetli Adana kebap yiyebileceğiniz ikinci bir yer daha yok. Otantik ve modern dokuların bir arada olduğu huzur dolu bir atmosferi var. Güleryüzlü çalışanlar,  hızlı servis ve lezzetli yemek. Insan daha ne ister :)"
ChIJV0uREHy5yhQRz3ihjbbMDZ4,Chef Ramo Restaurant,A. H.,5,2 ay önce,"Yemekler gerçekte de cok lezetli veya servis cok iyi ,guzel zaman gecirdik arkadaşlarla, tavsiye gidiyor um"
ChIJV0uREHy5yhQRz3ihjbbMDZ4,Chef Ramo Restaurant,A. G.,5,2 yıl önce,Gercekten  sicakkanli ve guzel sunumu ve muhtesem urfa kebabi ve diger leziz yemekleri var ilgilerinden ve konukseverliklerinden dolayi chef Ramo ve calisanlarina cok Tessekur ederim. KESINLIKLE Tavsiye ederim.
ChIJaVwhwPC5yhQRTvCC48zxH3c,Kate Restaurant,Y. _.,5,bir ay önce,"Uzun zamandır bu kadar memnun ayrıldığım bir restoran olmamıştı. Yemekler çok lezzetliydi, servis hızlı ve çalışanlar oldukça güler yüzlüydü. Kesinlikle tavsiye ederim. 👏"
ChIJaVwhwPC5yhQRTvCC48zxH3c,Kate Restaurant,J. L.,5,7 ay önce,"Hilal
Yemekler lezzetli ve servis çok iyi. Mekan çok güzel görünüyor"
ChIJaVwhwPC5yhQRTvCC48zxH3c,Kate Restaurant,O. Ç.,5,5 ay önce,"Yemekler çok güzeldi.Mekan zaten harika,ambiyans şahane komiler ve personel çok güler yüzlü.Adnan Bey,Hilal Hanım,Komi Ahmet,Behruz ve özellikle Eyüp çok güler yüzlü ve yardımsever insanlar.Ellerinize sağlık en yakın zamanda tekrar görüşmek üzere"
ChIJaVwhwPC5yhQRTvCC48zxH3c,Kate Restaurant,M. Y.,5,3 ay önce,Ahmet eyup behruz cok güzel bir mekan ve yemekleri ayrica cok lezzetli hepsi cok güler yüzlü ve ikramlari 10 numara 5 yildiz. Herkese tavsiye ederim fevkalade bir restaurant
ChIJaVwhwPC5yhQRTvCC48zxH3c,Kate Restaurant,M. C.,5,5 ay önce,Yemekler lezzetliydi atmosfer hoşuma gitti Eyüp bey in nezaketi ve ilgisi muhteşemdi tekrar geleceğim 🤌🏻🤌🏻🤌🏻
ChIJn134uxW5yhQRqoVQ7QoWgto,Golden Horn Terrace Restaurant,T. A.,5,6 ay önce,"Öncelik ile burayı çok pahalı bir yer zannedip gitmekten korkmaya hiç gerek yok, menüleri burada bile mevcut, ilgi alaka tamamen en üst seviyede, tabaklardan, dekora tamamen harika, heleki o manzarası İstanbul’daki en güzel manzara, buna emin olabilirsiniz.. turistik bir yer zannedip çekinmeyin çalışanların hepsi Türk :) otele girince asansöre binin ve 6. Kata çıkın zaten güler yüzler sizi karşılayacak, yolumu herseferinde düşürüp kesinlikle uğrayacağım, tatlıları da kendileri yapıyor çok çok iyiydi hızlı dalınca sonunda foto çekebildim"
ChIJn134uxW5yhQRqoVQ7QoWgto,Golden Horn Terrace Restaurant,Ü. A.,5,3 ay önce,"2025 Ramazan bayramı ve ara tatil döneminde otelinde konakladığımız Golden Horn Terrace Restaurant , SultanAhmet Camii manzarasıyla atmosferiyle ve en önemlisi restorant çalışanları Erdal Bey ve Tuncay Bey som derece nezaket sahibi ve ilgili hizmetlerinden hakikaten çok memnun kaldık. Özellikle Erdal Bey e çok teşekkür ederiz. Yeniden tercih edeceğimiz bir mekan."
ChIJn134uxW5yhQRqoVQ7QoWgto,Golden Horn Terrace Restaurant,M. Ç.,5,4 ay önce,"Biz hava soğuk olduğu için içeride oturduk. Kız arkadaşımın doğum gününü burada kutladık. Manzara efsaneydi; Ayasofya ve Sultanahmet tam karşımızdaydı. Hem yemekler hem ilgi alaka harikaydı. Bizimle çok güzel ilgilenildi, unutulmaz bir akşam yaşadık. Teşekkürler 🙏✨"
ChIJn134uxW5yhQRqoVQ7QoWgto,Golden Horn Terrace Restaurant,U. K.,5,10 ay önce,İlgi ve alaka memnuniyet hizmet için çok ama çok teşekkür ederim manzaraya bayıldım huzur verici ambiyansıyla ruhu dinlendiren kalitesi ile çok memnun kaldım herkese şüphesiz tavsiye ederim tat ve lezzeti buradan anlatamam ama kesinlikle deneyimlemenizi tavsiye ederim 👌👌👍👍
ChIJn134uxW5yhQRqoVQ7QoWgto,Golden Horn Terrace Restaurant,M. D.,5,3 ay önce,"Sultanahmette nerede yemek yenir nerede iftar yapilir diye arastirirken Golden Horn Terrace Restaurant a rastladik. Manzarasi inanilmaz, hizmetleri ilgileri sunumlari harika. Kesinlikle tavsiye ederim."
ChIJjzgsB2u5yhQRPRS5LHpNLlw,İstanbul Kebab Cafe Restaurant,Ş. Ç. K.,5,7 ay önce,Harika bir restaurant. Mekan sahibi Erhan bey çok ilgili. Yemekleri çok lezzetli. Teşekkürler
ChIJjzgsB2u5yhQRPRS5LHpNLlw,İstanbul Kebab Cafe Restaurant,S. V. I.,5,9 ay önce,"Extraordinary food and a wonderful staff – highly recommended!

Harika yemekler ve mükemmel bir ekip – şiddetle tavsiye ederim!"
