Place ID,Place Name,City,Category,Address,Latitude,Longitude,Types,Average Rating,Total Review Count,Price Level
ChIJZ7eX36LZuxQRsMw3Bsub6k8,Sip It,İzmir,Pub,"Alsancak, Dr. Mustafa Enver Bey Cd. No:30B, 35220 Konak/İzmir, Türkiye",38.431961,27.142053,"irish_pub, pub, bar, restaurant, food, point_of_interest, establishment",2.4,44.0,PRICE_LEVEL_INEXPENSIVE
ChIJFyJctaHduxQRv2MmmjcL0hw,Babil Bira Bahçesi,İzmir,Pub,"İnciraltı, İnciraltı Cd. No:49, 35330 Balçova/İzmir, Türkiye",38.4097012,27.0339461,"bar, cocktail_bar, restaurant, food, point_of_interest, establishment",2.2,1551.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJGyLuv_zZuxQRr4eDCX03w7g,HOUDİNİ PUB,İzmir,Pub,"Bahçelievler, Ali Rıza Avni Blv No:2/1, 35150 Karabağlar/İzmir, Türkiye",38.4019616,27.1162007,"bar, cafeteria, bistro, restaurant, food, point_of_interest, establishment",4.1,1429.0,PRICE_LEVEL_MODERATE
ChIJAerlcPzYuxQRKikHejIn1Kk,Sirena,İzmir,Pub,"Alsancak, Atatürk Cd. No:194 D:1A, 35220 Konak/İzmir, Türkiye",38.4335706,27.1381517,"beer_garden, pub, bar, restaurant, food, point_of_interest, establishment",3.0,632.0,PRICE_LEVEL_MODERATE
ChIJq9SWzFnYuxQR2HtwQM1H-3w,Alsancak Canteen Brasserie,İzmir,Pub,"Kültür, Dr. Mustafa Enver Bey Cd. No:7/B, 35220 Konak/İzmir, Türkiye",38.432861,27.140021,"bar, pub, restaurant, food, point_of_interest, establishment",4.2,1327.0,PRICE_LEVEL_INEXPENSIVE
ChIJKSBxJAvZuxQRTQBtUR9vfEI,Pub,İzmir,Pub,"Bostanlı, Cemal Gürsel Cd. No:109 D:A, 35590 Karşıyaka/İzmir, Türkiye",38.4582389,27.0953186,"irish_pub, pub, bar, restaurant, food, point_of_interest, establishment",2.2,598.0,PRICE_LEVEL_MODERATE
ChIJ-YFkQyXZuxQRsVxRTvLzWvw,Bear and Beer Cafe Bistro,İzmir,Pub,"Basın Sitesi, İnönü Cd. 395 A, 35150 Karabağlar/İzmir, Türkiye",38.4014661,27.1015627,"gastropub, bar, restaurant, food, point_of_interest, establishment",2.9,1382.0,PRICE_LEVEL_INEXPENSIVE
ChIJ28ghFY7ZuxQRbvz0YyCuleQ,FİL İZMİR,İzmir,Pub,"Çankaya, İnönü Cd. 320 A D:A, 35200 Konak/İzmir, Türkiye",38.401712,27.104197,"cocktail_bar, bar, restaurant, food, point_of_interest, establishment",3.6,1180.0,PRICE_LEVEL_EXPENSIVE
ChIJU4nsmWbZuxQRRlQxWUAE5d0,Taxi Pub,İzmir,Pub,"Alsancak, 1439. Sk. 9 B, 35220 Konak/İzmir, Türkiye",38.4363465,27.1435729,"bar, cocktail_bar, wine_bar, food, point_of_interest, establishment",4.4,1100.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJOUWellzYuxQRFbU-WyC2SQk,Porsuk Pub,İzmir,Pub,"Alsancak, 1483. Sk. No:28, 35220 Konak/İzmir, Türkiye",38.4371771,27.1452172,"pub, bar, point_of_interest, establishment",3.0,913.0,PRICE_LEVEL_INEXPENSIVE
ChIJDePCKZ7ZuxQRmVm2uUF5AHY,Shamrock Irish Pub,İzmir,Pub,"Tuna, Yalı Blv. 170/A, 35580 Karşıyaka/İzmir, Türkiye",38.4561917,27.1218543,"pub, bar, point_of_interest, establishment",3.9,529.0,PRICE_LEVEL_MODERATE
ChIJpcQ-E1vYuxQRpx1XIz8aGBQ,Pub Borsa,İzmir,Pub,"Alsancak, Muzaffer İzgü Sk. No: 12, 35220 Konak/İzmir, Türkiye",38.4376267,27.1426932,"bar, point_of_interest, establishment",4.7,131.0,PRICE_LEVEL_INEXPENSIVE
ChIJUfyppJJ9uRQRQ37HcVzmM-I,Will Pub,İzmir,Pub,"Kazımdirik, Süvari Cd. 61 B, 35100 Bornova/İzmir, Türkiye",38.46043,27.212219,"pub, bar, point_of_interest, establishment",3.8,349.0,PRICE_LEVEL_EXPENSIVE
ChIJKfp3WwLcuxQRqvVhZxUzVzc,Pupa Cafe Gastropub,İzmir,Pub,"Alsancak Mahallesi Kıbrıs Şehitler Cad, Alsancak, Can Yücel Sk. No:16, 35220 Konak/İzmir, Türkiye",38.4367411,27.1426626,"gastropub, bar, restaurant, point_of_interest, food, establishment",2.7,184.0,PRICE_LEVEL_MODERATE
ChIJYyibiUpjuRQRs0yTdUzBk1U,288 Pub & Kitchen,İzmir,Pub,"Mansuroğlu, 288/5. Sk. No: 1, 35535 Bayraklı/İzmir, Türkiye",38.4527257,27.1830129,"pub, bar, restaurant, point_of_interest, food, establishment",2.1,1933.0,PRICE_LEVEL_EXPENSIVE
ChIJafYPmLfZuxQR0J7ilCnuLc0,Prancing Pony Pub,İzmir,Pub,"Donanmacı, Yalı Blv. No:282 D:A, 35880 Karşıyaka/İzmir, Türkiye",38.4534781,27.1169587,"pub, bar, point_of_interest, establishment",4.6,1724.0,PRICE_LEVEL_EXPENSIVE
ChIJgVgjXIrZuxQR7CAaXjxKrjI,Shamrock İrish Pub Alsancak,İzmir,Pub,"Atatürk Caddesi No:222/A Kültür, Alsancak, Mahallesi, 35220 Konak/İzmir, Türkiye",38.43479440000001,27.1395423,"bar, point_of_interest, establishment",2.1,606.0,PRICE_LEVEL_INEXPENSIVE
ChIJy6tutlvYuxQRsnC8MG3qq1U,Deep Rock Bar,İzmir,Pub,"Alsancak, 1448. Cumbalı Sk No:19, 35220 Konak/İzmir, Türkiye",38.4358355,27.1420542,"bar, point_of_interest, establishment",4.6,460.0,PRICE_LEVEL_EXPENSIVE
ChIJ4YRVkvp9uRQREGGpztb4Io0,Staff Pub,İzmir,Pub,"Kazımdirik, 180. Sk. No:8/A, 35100 Bornova/İzmir, Türkiye",38.460504,27.211343000000003,"bar, cafe, pub, restaurant, point_of_interest, food, establishment",3.6,566.0,PRICE_LEVEL_MODERATE
ChIJbTsXug7HyhQRIKXm0KlwGD0,Old English Pub,İzmir,Pub,"Suadiye, Kazım Özalp Sk. 15/D, 34740 Kadıköy/İstanbul, Türkiye",40.9625062,29.0763625,"pub, cafe, bar, restaurant, point_of_interest, food, establishment",4.8,1169.0,PRICE_LEVEL_EXPENSIVE
ChIJK1_ZgCfZuxQRe_t6py0S3IA,ARİN Gastro & Cocktail,İzmir,Pub,"Alsancak Mahallesi Atatürk Caddesi Kapanoğlu No:366/2 B, Alsancak, 35220 Konak/İzmir, Türkiye",38.4411679,27.1426915,"restaurant, cocktail_bar, pub, bar, point_of_interest, food, establishment",4.4,1888.0,PRICE_LEVEL_EXPENSIVE
ChIJX0nsoizZuxQRN6VO8zfw4aY,Gaga Social Pub,İzmir,Pub,"Atakent, 6371. Sk. 106B, 35590 Karşıyaka/İzmir, Türkiye",38.467395,27.087364,"pub, bar, point_of_interest, establishment",5.0,1049.0,PRICE_LEVEL_INEXPENSIVE
ChIJe9KWa5nZuxQRI9nOFAVExes,Big Castle,İzmir,Pub,"Alsancak, Cumhuriyet Blv 221 A, 35220 Konak/İzmir, Türkiye",38.435322,27.140676,"bar, point_of_interest, establishment",3.1,1366.0,PRICE_LEVEL_EXPENSIVE
ChIJDTqWvb7duxQRFfIcnqnOQOw,Pub Locale Balçova,İzmir,Pub,"Bahçelerarası Mevkii Mithatpaşa Cad, Bahçelerarası, Palmiye Sk. AVM No:34, 35330 Balçova/İzmir, Türkiye",38.394509,27.0502861,"pub, bar, point_of_interest, establishment",4.3,1228.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJceC_Y6nZuxQRP7akNu4H0mI,The Scotch Pub,İzmir,Pub,"Atakent, Şht. Cengiz Topel Cd., 35590 Karşıyaka/İzmir, Türkiye",38.4588325,27.0932051,"beer_garden, bar, restaurant, point_of_interest, food, establishment",3.2,1529.0,PRICE_LEVEL_INEXPENSIVE
ChIJ63unz1vYuxQRhPsi8oWLXNo,Altın Ayı,İzmir,Pub,"Alsancak, 1435. Sk. No:5/A, 35220 Konak/İzmir, Türkiye",38.4353268,27.1418173,"pub, bar, point_of_interest, establishment",3.4,18.0,PRICE_LEVEL_INEXPENSIVE
ChIJUZgtMczZuxQR5IHF-rx50ow,fabric_pub,İzmir,Pub,"Arap Hasan, İnönü Cd. 223/A, 35320 Karabağlar/İzmir, Türkiye",38.4023372,27.1144872,"pub, bar, point_of_interest, establishment",3.9,1861.0,PRICE_LEVEL_MODERATE
ChIJHTh6r7fZuxQRc07_35yMDa8,Corner Pub,İzmir,Pub,"Donanmacı, Yalı Cad./1738 Sok. No:2 D:1/a, 35580 Karşıyaka/İzmir, Türkiye",38.4535058,27.1169885,"bar, point_of_interest, establishment",4.6,343.0,PRICE_LEVEL_MODERATE
ChIJ5xDqK8nZuxQRp4Rrf9X34os,Independent,İzmir,Pub,"Alsancak, 1485. Sk. No:18/A, 35220 Konak/İzmir, Türkiye",38.438826,27.144287,"pub, bar, point_of_interest, establishment",5.0,1366.0,PRICE_LEVEL_MODERATE
ChIJTxqOI4HZuxQRmghIGDQIhzU,gibi vegan,İzmir,Vegetarian Restaurant,"Bostanlı, Şehitler Blv No:49/C, 35590 Karşıyaka/İzmir, Türkiye",38.4599024,27.10095,"vegan_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",4.3,1026.0,PRICE_LEVEL_MODERATE
ChIJjdgSr1zYuxQRjJmN_FWQa9c,Yaşam Vegan,İzmir,Vegetarian Restaurant,"Alsancak, 1484. Sk. 8 A, 35220 Konak/İzmir, Türkiye",38.437512,27.1443032,"vegan_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",3.3,336.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJzW9nFeLZuxQRQTb_r7yJGDw,MOONO Vegan Stuff,İzmir,Vegetarian Restaurant,"Tuna, Şehit Üt. Ahmet Konuksever Sk No:34D, 35600 Karşıyaka/İzmir, Türkiye",38.4571726,27.1210161,"vegan_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",3.3,24.0,PRICE_LEVEL_INEXPENSIVE
ChIJuxgTFLrZuxQRQl-YwIN58ag,Mystery Foods Gluten-Free Atelier Alsancak,İzmir,Vegetarian Restaurant,"Kültür mahallesi, Alsancak, 1375. Sk. No:6 D:C, 35220 Konak/İzmir, Türkiye",38.4291394,27.1381754,"restaurant, point_of_interest, food, establishment",4.2,848.0,PRICE_LEVEL_EXPENSIVE
ChIJkzt4tUbZuxQRA6uNRdFgYRs,Boho Lokal,İzmir,Vegetarian Restaurant,"Kültür, Şevket Özçelik Sk. No:2 D:E, 35220 Konak/İzmir, Türkiye",38.4322117,27.1405472,"restaurant, point_of_interest, food, establishment",2.7,1647.0,PRICE_LEVEL_MODERATE
ChIJ_-MMMVaTuxQRWZn549My89o,Noon Good Food,İzmir,Vegetarian Restaurant,"Yelaltı, Park Sk. No:8, 35410 Urla/İzmir, Türkiye",38.3224958,26.7683791,"restaurant, point_of_interest, food, establishment",2.3,235.0,PRICE_LEVEL_MODERATE
ChIJC6Qrz2G3yhQRQ5eFLkBYtN8,Vegan Masa (Beşiktaş),İzmir,Vegetarian Restaurant,"Türkali, Mısırlıbahçe Sok. No: 8/A, 34357 Beşiktaş/İstanbul, Türkiye",41.0449907,29.002548299999997,"vegan_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",3.1,1458.0,PRICE_LEVEL_MODERATE
ChIJLdtvSkPYuxQRVVe9GdabmGY,Tyke Vegan Kafe,İzmir,Vegetarian Restaurant,"Alsancak, 1460. Sk. No:28, 35220 Konak/İzmir, Türkiye",38.4387292,27.1455444,"cafe, restaurant, point_of_interest, food, establishment",2.9,1823.0,PRICE_LEVEL_EXPENSIVE
ChIJ1aj6PH3XuxQRfAitl7MAbKY,Smyrnart Coffee Atölye,İzmir,Vegetarian Restaurant,"Bayraklı, 1909. Sk. 13A, 35530 Bayraklı/İzmir, Türkiye",38.462483,27.1693302,"cafe, vegan_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",2.9,1441.0,PRICE_LEVEL_MODERATE
ChIJeUr7eSB9uRQRuYkea8xX6AA,Zen Cafe and Kitchen,İzmir,Vegetarian Restaurant,"Kazımdirik, 159. Sk. No:31A, 35040 Bornova/İzmir, Türkiye",38.463143,27.213109,"restaurant, point_of_interest, food, establishment",2.7,122.0,PRICE_LEVEL_EXPENSIVE
ChIJO8HWy_vYuxQR_CaPWUzxuus,Mengoli Restaurant,İzmir,Vegetarian Restaurant,"Akdeniz Mah. Vali Kazım Dirik Cad. No: 34-44A Pasaport, Akdeniz, 35210 Konak/İzmir, Türkiye",38.42549,27.13495,"steak_house, vegan_restaurant, vegetarian_restaurant, mexican_restaurant, restaurant, point_of_interest, food, establishment",2.1,1461.0,PRICE_LEVEL_INEXPENSIVE
ChIJfzSaO5PZuxQR_S8lJwaG0Ms,Mystery Foods Gluten-Free Restaurant,İzmir,Vegetarian Restaurant,"Yalı, 6446/3. Sk. No:4A, 35550 Karşıyaka/İzmir, Türkiye",38.468091,27.089289,"restaurant, point_of_interest, food, establishment",2.1,10.0,PRICE_LEVEL_INEXPENSIVE
ChIJNf48xiiTuxQRX1U5j0uRM1E,Luovo Urla,İzmir,Vegetarian Restaurant,"Camiatik, Malgaca Pazarı no:16, 35430 Urla/İzmir, Türkiye",38.3223998,26.7670762,"breakfast_restaurant, burrito_restaurant, hamburger_restaurant, vegan_restaurant, brunch_restaurant, vegetarian_restaurant, american_restaurant, restaurant, point_of_interest, food, establishment",5.0,275.0,PRICE_LEVEL_INEXPENSIVE
ChIJPXFi92XZuxQRqnN7Leo3zdk,Koala Kaktüs Antakya Mutfağı,İzmir,Vegetarian Restaurant,"Alsancak, 1469. Sk. No:3, 35220 Konak/İzmir, Türkiye",38.4392987,27.1428745,"restaurant, cafe, grocery_store, food_store, store, point_of_interest, food, establishment",3.3,1524.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJYbVq11fYuxQR4M2XuRiFapA,İzmir Deniz Restaurant,İzmir,Vegetarian Restaurant,"İzmir Palas Oteli, Kültür, Atatürk Cd. No: 188/B Zemin Kat, 35220 Konak/İzmir, Türkiye",38.4310047,27.1357852,"restaurant, point_of_interest, food, establishment",3.2,1241.0,PRICE_LEVEL_EXPENSIVE
ChIJyxgxrfnYuxQREt9dxixAWuA,İzmir Sakız Alsancak Restaurant,İzmir,Vegetarian Restaurant,"Akdeniz, Atatürk Cd. No:158/A, 35210 Konak/İzmir, Türkiye",38.4283126,27.1331413,"seafood_restaurant, oyster_bar_restaurant, mediterranean_restaurant, live_music_venue, event_venue, restaurant, point_of_interest, food, establishment",4.0,1655.0,PRICE_LEVEL_MODERATE
ChIJFxFJFSzZuxQRQ0UHwhhkdA0,bu Kãse,İzmir,Vegetarian Restaurant,"Tersane, Yalı Blv. No:12 D:1A, 35600 Karşıyaka/İzmir, Türkiye",38.4625948,27.127858600000003,"family_restaurant, vegan_restaurant, vegetarian_restaurant, turkish_restaurant, manufacturer, restaurant, point_of_interest, food, establishment",2.7,1745.0,PRICE_LEVEL_MODERATE
ChIJ_VAuZ-PYuxQRDiO2HAkFOEo,Komposto,İzmir,Vegetarian Restaurant,"Konak, 861. Sk. No:46, 35250 Konak/İzmir, Türkiye",38.4210455,27.1319454,"mediterranean_restaurant, turkish_restaurant, restaurant, point_of_interest, food, establishment",4.8,961.0,PRICE_LEVEL_MODERATE
ChIJn0AKRb3ZuxQRlsR8GvFBcyE,BULGURUM ÇİĞKÖFTE VE MEZE EVİ,İzmir,Vegetarian Restaurant,"Akın Simav, Halil Rıfat Paşa Cd. No:304 D:1A, 35360 Konak/İzmir, Türkiye",38.4080279,27.1152323,"vegan_restaurant, vegetarian_restaurant, turkish_restaurant, restaurant, point_of_interest, food, establishment",4.4,1402.0,PRICE_LEVEL_MODERATE
ChIJ4dxn3iDbuxQR_tguhutMSMw,O'LIFE KITCHEN & COFFEE,İzmir,Vegetarian Restaurant,"Mavibahçe AVM, Mavişehir, Aziz Nesin Blv. No:24 Z01, 35590 Karşıyaka/İzmir, Türkiye",38.472423,27.075179,"cafe, coffee_shop, dessert_restaurant, food_store, store, restaurant, point_of_interest, food, establishment",2.3,315.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJe_JBsA3ZuxQRqQwr5Zwg0TM,Mahalle Restoran,İzmir,Vegetarian Restaurant,"Akdeniz, Halit Ziya Blv. No:45, 35210 Konak/İzmir, Türkiye",38.4250579,27.134232,"restaurant, point_of_interest, food, establishment",3.3,21.0,PRICE_LEVEL_MODERATE
ChIJDQbt2yDZuxQRnhNUkkBoGQI,inn coffee,İzmir,Vegetarian Restaurant,"Alsancak, 1460. Sk. No:21, 35220 Konak/İzmir, Türkiye",38.4389169,27.145648,"coffee_shop, vegan_restaurant, cafe, food_store, vegetarian_restaurant, restaurant, point_of_interest, food, store, establishment",4.6,1378.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJuxme6N7ZuxQRMcxIZZAeW3w,GÖZLEMECİM,İzmir,Vegetarian Restaurant,"Konak, 897. Sk. no:19, 35000 Konak/İzmir, Türkiye",38.4216775,27.1320902,"restaurant, point_of_interest, food, establishment",4.8,1498.0,PRICE_LEVEL_EXPENSIVE
ChIJww0hIljYuxQRAZpTbUafdlk,YayaRaw,İzmir,Vegetarian Restaurant,"Kültür, 1383. Sk. 7/A, 35220 Konak/İzmir, Türkiye",38.4324229,27.1389931,"health_food_store, food_store, health, point_of_interest, food, store, establishment",3.4,1733.0,PRICE_LEVEL_INEXPENSIVE
ChIJbems1rfZuxQRYUyohVuwqOs,Biberiye Zeytinyağlı,İzmir,Vegetarian Restaurant,"Donanmacı 1721. Sokak, Donanmacı, Cami sokağı No:28, 35580 Karşıyaka/İzmir, Türkiye",38.4550529,27.1172529,"restaurant, vegan_restaurant, chicken_restaurant, meal_delivery, food_delivery, turkish_restaurant, salad_shop, vegetarian_restaurant, point_of_interest, food, establishment",3.8,1699.0,PRICE_LEVEL_MODERATE
ChIJE9oosLfZuxQRKqoalKEZ_kM,Philia Lifestyle & Coffee Co.,İzmir,Vegetarian Restaurant,"Donanmacı, Yalı Blv. No:278/A, 35580 Karşıyaka/İzmir, Türkiye",38.4535787,27.1171083,"cafe, point_of_interest, food, establishment",2.5,1527.0,PRICE_LEVEL_INEXPENSIVE
ChIJpbDGen25yhQR50RxkaTMEVE,Vatka Burger Co.,İzmir,Vegetarian Restaurant,"Caferağa, İleri Sk. 10/A, 34710 Kadıköy/İstanbul, Türkiye",40.985198,29.0282318,"hamburger_restaurant, vegan_restaurant, american_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",5.0,1401.0,PRICE_LEVEL_EXPENSIVE
ChIJ1cNLbwPZuxQR4UmA_qDu3JA,Pizza PiaLuna,İzmir,Vegetarian Restaurant,"Kemal Reis, Halil Rıfat Paşa Cd. No:327 D:A, 35280 Konak/İzmir, Türkiye",38.4077844,27.1154513,"pizza_restaurant, restaurant, point_of_interest, food, establishment",2.7,1879.0,PRICE_LEVEL_EXPENSIVE
ChIJbSNSxuTYuxQRfYAoRHtwmlw,Bizim Lokanta,İzmir,Vegetarian Restaurant,"Konak, 911. Sk. No:4, 35250 Konak/İzmir, Türkiye",38.4211029,27.134022,"restaurant, point_of_interest, food, establishment",4.8,946.0,PRICE_LEVEL_MODERATE
ChIJEWd9k-3ZuxQRfV7f9inXyxk,Mezze more,İzmir,Vegetarian Restaurant,"Aliçetinkaya bulvarı mimar sinan mahallesi 40/b, Alsancak, 35000 Konak/İzmir, Türkiye",38.433762,27.145558,"family_restaurant, food_court, restaurant, point_of_interest, food, establishment",3.9,429.0,PRICE_LEVEL_EXPENSIVE
ChIJE-ZKKAfZuxQRpfg85RyXHZg,Mira gida,İzmir,Vegetarian Restaurant,"İsmet Kaptan, 1362. Sk. 45 D, 35210 Konak/İzmir, Türkiye",38.425627,27.140303,"restaurant, vegan_restaurant, cocktail_bar, halal_restaurant, italian_restaurant, turkish_restaurant, bar, vegetarian_restaurant, point_of_interest, food, establishment",3.8,898.0,PRICE_LEVEL_INEXPENSIVE
ChIJFdfRnByNuxQRWd-wU3zewX0,Winapoli,İzmir,Vegetarian Restaurant,"Mimar Sinan Mahallesi, Alsancak, 1420. Sk. No:108/C, 35220 Konak/İzmir, Türkiye",38.434474,27.149289,"restaurant, pizza_restaurant, cafe, point_of_interest, food, establishment",3.5,1824.0,PRICE_LEVEL_MODERATE
ChIJy40m3SPZuxQRtfMJErFEggc,Bonci Alsancak,İzmir,Vegetarian Restaurant,"Alsancak, 1469. Sk. No:31/A, 35000 Konak/İzmir, Türkiye",38.4392205,27.143987,"pizza_restaurant, restaurant, point_of_interest, food, establishment",2.7,180.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJzXTGYQDZuxQRSN3FC9PzJBI,Bercem Ev Yemekleri,İzmir,Vegetarian Restaurant,"Alsancak, 1454. Sk. 32/a, 35220 Konak/İzmir, Türkiye",38.436908,27.144458,"vegan_restaurant, dumpling_restaurant, meal_delivery, food_delivery, family_restaurant, vegetarian_restaurant, restaurant, point_of_interest, food, establishment",2.5,143.0,PRICE_LEVEL_MODERATE
ChIJIWvSktrRuxQRWKzgyhvsXUA,Güzelye Veganista,İzmir,Vegetarian Restaurant,"Atatürk OSB Mah. 10026 Sok. No:2 Kat:1, Atatürk OSB, D:4, 35620 Çiğli/İzmir, Türkiye",38.50022,27.042061,"restaurant, vegan_restaurant, falafel_restaurant, sushi_restaurant, vegetarian_restaurant, japanese_restaurant, point_of_interest, food, establishment",2.7,974.0,PRICE_LEVEL_INEXPENSIVE
ChIJq3V3I1jYuxQRLyNEmFs1tnA,Ristorante Pizzeria Venedik,İzmir,Vegetarian Restaurant,"1382 Sokak, Kültür, Alsancak - İzmir Gül sokak No:10/A-B, 35220 Konak/İzmir, Türkiye",38.4320757,27.1382876,"italian_restaurant, restaurant, point_of_interest, food, establishment",2.6,1460.0,PRICE_LEVEL_MODERATE
ChIJvXvfKiR9uRQRdS3CK8-rRHA,Buzuki Meyhane,İzmir,Vegetarian Restaurant,"Kazımdirik, Süvari Cd., 35080 Bornova/İzmir, Türkiye",38.4627902,27.2144665,"seafood_restaurant, bar_and_grill, bar, restaurant, point_of_interest, food, establishment",4.3,1058.0,PRICE_LEVEL_MODERATE
ChIJUR6hU6ZiuRQRStGcfC6sdLQ,Murano's Kitchen Alsancak,İzmir,Vegetarian Restaurant,"The Alsancak Apt, Kültür, Ümran Baradan Sokak No:7 A, 35220 Konak/İzmir, Türkiye",38.4318881,27.1393834,"italian_restaurant, mediterranean_restaurant, restaurant, point_of_interest, food, establishment",3.1,1563.0,PRICE_LEVEL_INEXPENSIVE
ChIJr3XEROTYuxQRQAfOFkyuQdE,Ayşa,İzmir,Vegetarian Restaurant,"Güneş, Anafartalar Cd. Abacioglu Hanı No: 228 Z-15, 35250 Kemeralti/İzmir, Türkiye",38.4187891,27.1344092,"restaurant, point_of_interest, food, establishment",2.2,1223.0,PRICE_LEVEL_MODERATE
ChIJCUICsb_ZuxQRR2GQjRtFMuM,Vino e Farina,İzmir,Vegetarian Restaurant,"Alsancak, 1460. Sk. yıldırım han apt no 10/B, 35220 Konak/İzmir, Türkiye",38.4396334,27.1454519,"italian_restaurant, restaurant, point_of_interest, food, establishment",4.9,1174.0,PRICE_LEVEL_MODERATE
ChIJJU1pYcWMuxQR7eg3q6u78_M,La'dude Art Cafe&Galeri Restorant,İzmir,Vegetarian Restaurant,"Sığacık, 134. Sk. No:3, 35460 Seferihisar/İzmir, Türkiye",38.1938874,26.784598,"restaurant, mediterranean_restaurant, breakfast_restaurant, vegan_restaurant, vegetarian_restaurant, point_of_interest, food, establishment",4.7,1588.0,PRICE_LEVEL_INEXPENSIVE
ChIJOdoehuZ8uRQRGNkP-Ea4tTk,Cumba Cafe Ve Restaurant,İzmir,Vegetarian Restaurant,"Erzene, İstanbul Cd. No:54, 35040 Bornova/İzmir, Türkiye",38.4823887,27.2425432,"restaurant, point_of_interest, food, establishment",4.8,1879.0,PRICE_LEVEL_EXPENSIVE
ChIJX5WSvmXZuxQR3_HqMMz2enE,hill bowl,İzmir,Vegetarian Restaurant,"Donanmacı, 1740/1. Sk. 19/d, 35580 Karşıyaka/İzmir, Türkiye",38.4525121,27.114470800000003,"restaurant, point_of_interest, food, establishment",5.0,1829.0,PRICE_LEVEL_INEXPENSIVE
ChIJ0dMnujHZuxQRu6EWC3L_-Yk,Alsancak Karma Mutfak,İzmir,Vegetarian Restaurant,"Alsancak, 1472. Sk. no:30/B, 35220 Konak/İzmir, Türkiye",38.4398024,27.1459921,"restaurant, meal_delivery, bar_and_grill, food_delivery, bar, point_of_interest, food, establishment",2.5,667.0,PRICE_LEVEL_MODERATE
ChIJs_1QK57ZuxQRv9JXLT23LNU,Just Kitchen,İzmir,Vegetarian Restaurant,"Goncalar, 6039. Sk. no:36, 35560 Karşıyaka/İzmir, Türkiye",38.4657854,27.1086781,"fast_food_restaurant, restaurant, point_of_interest, food, establishment",3.2,1348.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJj21_5jjfuxQRa45t-28EJZc,Dehşet tantuni,İzmir,Vegetarian Restaurant,"Güzelyalı, 60. Sk. No:56, 35300 Konak/İzmir, Türkiye",38.3970569,27.0840854,"restaurant, point_of_interest, food, establishment",4.3,1477.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJrU9ZmpTZuxQRYnuHaZVieKQ,Karşıyaka Meze Evi,İzmir,Vegetarian Restaurant,"Bostanlı, Yalı Blv. No:534 D:A, 35590 Karşıyaka/İzmir, Türkiye",38.4587037,27.0965365,"restaurant, point_of_interest, food, establishment",4.1,1352.0,PRICE_LEVEL_INEXPENSIVE
ChIJibf7ZFDZuxQR2k4QI6V4yBg,Erol Yafe Sokak Lezzetleri,İzmir,Vegetarian Restaurant,"Alsancak, 1440. Sk. No: 9A, 35220 Konak/İzmir, Türkiye",38.4356932,27.1434296,"hamburger_restaurant, chicken_restaurant, vegan_restaurant, vegetarian_restaurant, american_restaurant, restaurant, point_of_interest, food, establishment",2.5,1474.0,PRICE_LEVEL_VERY_EXPENSIVE
ChIJpTSViWSTuxQRXmuwze9IFEw,Fırın Vourla,İzmir,Vegetarian Restaurant,"İskele, 35430, İskele, 35430 Urla/İzmir, Türkiye",38.3680932,26.7641765,"restaurant, coffee_shop, cafe, fine_dining_restaurant, bar, food_store, store, point_of_interest, food, establishment",4.4,1125.0,PRICE_LEVEL_MODERATE
ChIJHal41rHHyhQRMNtWj8DX03Q,Ethique Patisserie & Boulangerie,İzmir,Vegetarian Restaurant,"Fikirtepe, Volkan Sk. Pırlanta Sitesi B Blok 1/1D, 34720 Kadıköy/İstanbul, Türkiye",40.9898956,29.0555703,"chocolate_shop, candy_store, breakfast_restaurant, vegan_restaurant, cafe, vegetarian_restaurant, pastry_shop, dessert_shop, bakery, confectionery, french_restaurant, food_store, store, restaurant, point_of_interest, food, establishment",2.7,188.0,PRICE_LEVEL_MODERATE
ChIJcUIRR8HZuxQRKO8nEJ-17II,CHAYENNE CAFE HOUSE,İzmir,Vegetarian Restaurant,"Efeler, Forbes Sk. No:18, 35380 Buca/İzmir, Türkiye",38.3913393,27.1524576,"cafe, halal_restaurant, mediterranean_restaurant, cocktail_bar, vegetarian_restaurant, italian_restaurant, turkish_restaurant, bar, restaurant, point_of_interest, food, establishment",2.7,1089.0,PRICE_LEVEL_INEXPENSIVE
